"name","id.viaf","id.wiki","id.oape"
"حكيم أبي نصر الفارابي","105133145","Q160460","222"
"محمد القاسمي الحلاق","51567828","NA","223"
"محمد علي القباني","NA","NA","224"
"القسطلي","NA","NA","225"
"أبو عمر القسطلي","NA","NA","226"
"انستاس ماري الكرملي","39370998","Q4751824","227"
"احمد جودت المارديني","NA","NA","228"
"أبو الطيب احمد بن الحسين المتنبي","89244591","Q284542","229"
"المغربي","NA","NA","230"
"المكي","NA","NA","3372"
"ابن شرف الدين الموسوي","107144814435938771092","Q4117186","1300"
"محمد بدر الدين النعساني الحلبي","NA","NA","231"
"فاتح الهبراوي الحلبي","NA","NA","232"
"ابو بكر بن عمر داغستاني","NA","NA","233"
"ش","NA","NA","2879"
"ج . ض","NA","NA","234"
"Edward Bellamy","69017465","Q455776","235"
"لوسين بوفا","44512503","Q1873367","236"
"اندرو كارنجي","NA","NA","1157"
"بول كازنوفا","NA","NA","4200"
"E. J. W. GIBB","NA","NA","2981"
"M. A. Le chatelier","NA","NA","2982"
"E. Leroux","NA","NA","2980"
"P. Barnabé Meistermann","NA","NA","2985"
"شپنهاور","NA","NA","2882"
"ويليام ستيد","NA","NA","2901"
"Gabriel Séailles","76322694","Q1442423","237"
"وليم ترنر","NA","NA","2697"
"شاكر ابائلة","NA","NA","247"
"حافظ ابراهيم","32410755","Q2993475","245"
"مصطفى ابراهيم","NA","NA","248"
"ظاهر ابن صالح","NA","NA","249"
"ابو هشام ابن ظفر","NA","NA","250"
"قاسم ابو الحسن","NA","NA","251"
"سعيد ابو جمرة","NA","NA","3300"
"امين ابو خاطر","NA","Q42332453","1137"
"ناصيف ابو زيد","305214784","NA","2858"
"شكري ابو شعر","NA","NA","239"
"محمد ابو مواهب","NA","NA","252"
"محمد ابي النصر","NA","NA","253"
"علي ابي النمر","NA","NA","254"
"محمد ابي هاشم","NA","NA","255"
"يحيى اتاسي","NA","NA","256"
"محمد اجمل","NA","NA","257"
"احمد فؤاد","NA","NA","3251"
"فردرك ادني","NA","NA","258"
"اديسون","66552944","Q8743","240"
"امين ارسلان","19538764","Q1337728","241"
"شكيب ارسلان","73935498","Q2474371","242"
"نسيب ارسلان","233151246614044132955","NA","259"
"اديب اسحق","90074341","Q12179275","246"
"الفونس اسكيروس","NA","NA","260"
"محمود اسماعيل","NA","NA","261"
"يوسف اصف","NA","NA","238"
"ولبه اكسن","NA","NA","262"
"امين ال....","NA","NA","263"
"عبد الباسط الائسي","NA","NA","272"
"عبد الهادي الابياري","58940976","NA","273"
"ابراهيم الاحدب","100394422","NA","274"
"ابراهيم الاحديب","NA","NA","275"
"عبد العزيز الاديب","NA","NA","276"
"احمد الازهري","NA","NA","277"
"عبد الحق الازهري","NA","NA","278"
"الاسبر","NA","NA","279"
"الكيت الاسدى","NA","NA","280"
"حنا الاسعد","NA","NA","281"
"عبد القادر الاسكندراني","4795364","Q25451311","270"
"ابراهيم الاسود","12720446","NA","282"
"يوسف الاسير","305214839","NA","265"
"حسن الاسير","NA","NA","283"
"محمود الاسير","NA","NA","284"
"ابو الفرج الاصفهاني","90075065","Q335599","285"
"الاصفهاني","74003220","Q4115571","286"
"عبد الهادي الاعظمي","NA","NA","2928"
"نعمان الاعظمي","NA","NA","2942"
"جمال الدين الافغاني","96977760","Q298434","266"
"عبد الباقي الافغاني","NA","NA","267"
"احمد الالفي","NA","NA","268"
"محمود شكري الالوسي","47005120","NA","264"
"ابو سعيد الاندلسي","NA","NA","287"
"عبد الباسط الانسي","22151654727108281690","NA","288"
"محمد الانسي","NA","NA","289"
"عبد المسيح الانطاكي","72733868","NA","290"
"عبد الوهاب الانكليزي","NA","NA","271"
"رؤوف الايوبي","NA","NA","269"
"ابراهيم منيب الباجه جي","NA","NA","1205"
"محمود البارودى","12552741","Q2528405","291"
"ايليا البارودي","NA","NA","292"
"محمد علي البارودي","NA","NA","293"
"جرجي الباز","NA","NA","294"
"احمد الباشا","NA","NA","295"
"احمد الباشا","NA","NA","65"
"أبو عبادة البحتري","NA","NA","296"
"صالح البحريني","NA","NA","297"
"البخاري","NA","NA","2893"
"سليم البخاري","NA","NA","298"
"خليل البدوى","305214691","NA","299"
"جرجس البربير","NA","NA","300"
"خليل البربير","NA","NA","301"
"محمد البربير","NA","NA","302"
"البرسيم","NA","NA","303"
"البستاني","NA","NA","304"
"اسكندر البستاني","NA","NA","1235"
"امين البستاني","NA","NA","1138"
"بشارة البستاني","NA","NA","1364"
"بطرس البستاني","79119650","Q710866","305"
"حبيب البستاني","305215063","NA","306"
"رافائيل البستاني","NA","NA","1711"
"رفائيل البستاني","NA","NA","1738"
"سليم البستاني","21245607","NA","307"
"سليمان البستاني","24592715","Q4119737","2802"
"عبد الله البستاني","284846484","NA","308"
"ابي الفتح البستي","96953846","NA","309"
"محمد البسطامي","90058820","NA","310"
"محمد عبدو البصائر","NA","NA","311"
"عبد اللطيف البغدادي","NA","NA","312"
"توفيق البكري","NA","NA","314"
"توفيق البكري","40509665","NA","313"
"محمد توفيق البكري","NA","NA","315"
"أبو زيد البلخي","2147904944379090892","Q335516","316"
"يوسف محمد البلوي","NA","NA","317"
"عبد الرحمن البناء","267152261514217180001","NA","1980"
"عبد الرزاق البيطار","54046983","NA","318"
"عبد الكريم التغير","NA","NA","319"
"صالح بن يحيى","34339994","Q11946684","1921"
"عبد الوهاب التنير","NA","NA","320"
"عبد العزيز الثعالبي","35262418","Q646778","321"
"احمد الجابي","NA","NA","322"
"علي الجرجاوي","66338446","NA","323"
"يشوف الجرماني","NA","NA","2977"
"سامي الجريديني","39246485","NA","2803"
"ساليم الجزائري","NA","NA","325"
"طاهر الجزائري","90067250","Q12221552","324"
"حسين الجسر","62348467","Q3143443","326"
"حسين الجمل","NA","NA","327"
"انطون الجميل","305214858","Q12180851","1159"
"عزت الجندي","NA","NA","328"
"احمد الجوبري","NA","NA","2883"
"مصطفى الجوربجي","NA","NA","2963"
"محمد الحبال","NA","NA","329"
"الحداد","NA","NA","3171"
"ابن الحداد","NA","NA","4282"
"اسعد الحداد","NA","NA","1108"
"امين الحداد","NA","NA","1140"
"انطوان الحداد","NA","NA","1158"
"بولس ناصر الحداد","NA","NA","1415"
"جبرائيل الحداد","NA","NA","1471"
"ظافر الحداد","100797809","NA","330"
"منصور الحداد","NA","NA","331"
"نجيب الحداد","NA","NA","2586"
"نقولا الحداد","NA","NA","2969"
"يوسف الحرفوش","NA","NA","332"
"الحسن العاملي","NA","NA","1315"
"صدر الدين أبو محمد الحسن العاملي","NA","NA","3021"
"محمد المبارك الحسني الجزائري","NA","NA","3419"
"عبد القادر بن محمد المبارك الحسني الجزائري","NA","NA","3764"
"احمد بن محي الدين الحسني الجزائري المالكي","NA","NA","333"
"احمد مختار الحسني","NA","NA","334"
"صابر الحسني","NA","NA","335"
"عبد القادر الحسني الجزائري","NA","NA","3253"
"علي الحسني الجزائري","NA","NA","3255"
"محمد الحسني الجزائري","90069657","NA","337"
"محمد الحسني","NA","NA","336"
"احمد بن محي الدين الحسيني","NA","NA","338"
"احمد البرزفي الحسيني","NA","NA","339"
"بشير الحسيني","NA","NA","340"
"سعيد الحسيني","NA","NA","341"
"صابر الحسيني","NA","NA","342"
"محسن الحسيني","NA","NA","343"
"محمد الحسيني","NA","NA","344"
"محمد علي الحسيني","NA","NA","345"
"محمد مرتضى الحسيني","NA","NA","346"
"محمود الحسيني","NA","NA","347"
"ناصر الدين الحسيني","NA","NA","348"
"رفيق الحطام","NA","NA","349"
"رشدي الحكيم","NA","NA","350"
"توفيق الحلبي","NA","NA","4309"
"محمود الحمزاوي","26913373","NA","351"
"قسطاكي الحمصي","NA","NA","352"
"شكري الحملي","NA","NA","353"
"ابن حجة الحموي","22130286","NA","354"
"ياقوت الحموي","5728728","Q316364","2713"
"أبو عبد الله الحميدي","NA","NA","18"
"شاكر الحنبلي","NA","NA","357"
"شاكر الحنبلي","NA","NA","356"
"محمد الحنبلي","NA","NA","358"
"محمد سليم الحنفي","NA","NA","153"
"مصباح الحوت","NA","NA","359"
"الحوراني","NA","NA","360"
"ابراهيم الحوراني","305214782","NA","361"
"اياس الحيوك","NA","NA","362"
"فريد الخازن","NA","NA","2949"
"فيليب الخازن","NA","NA","363"
"مختار الخازي","NA","NA","364"
"عبدالله الخالد","NA","NA","365"
"خليل الخالدي","NA","NA","366"
"شوكت الخالدي","NA","NA","368"
"محمد روحي الخالدي","52840497","Q7378659","369"
"محي الدين الخاني","NA","NA","370"
"محمد الخضري","48162863","NA","371"
"زكي الخطيب","NA","NA","372"
"أبي عبد الله محمد بن عبد الله الخطيب الإسكافي","NA","NA","373"
"فؤاد الخطيب","300091608","Q30082897","374"
"لسان الدين ابن الخطيب","NA","NA","191"
"محب الدين الخطيب","38333734","Q6853096","375"
"شاك الخورث","NA","NA","377"
"امين الخورى","NA","NA","378"
"اسكندر الخوري","285129784","NA","379"
"حنا الخوري","NA","NA","380"
"حنين الخوري","NA","NA","381"
"خليل الخوري","41830998","NA","382"
"رشيد الخوري","270654623","Q12188748","383"
"رشيد الخوري","NA","NA","1729"
"شاكر الخوري","NA","NA","384"
"طه محمود خليل الخوري","NA","NA","385"
"فارس الخوري","30478485","Q19999723","386"
"محبوب الخوري الشرتوني","NA","NA","2290"
"موسى الخوري","NA","NA","387"
"وديع الخوري","NA","NA","388"
"بولس الخولي","305214783","NA","390"
"محي الدين الخياط","4812503","NA","391"
"حلمي الخيمي","NA","NA","392"
"بطرس الدبس","NA","NA","393"
"يوسف الدبس","NA","NA","394"
"ابراهيم الدجاني","NA","NA","395"
"ادوار الدحداح","NA","NA","1213"
"سليم الدحدادح","NA","NA","397"
"سليمان الدخيل","21058435","NA","1845"
"جمال الدين الدمشقي","NA","NA","398"
"سليم الدمشقي","NA","NA","399"
"عبد العزيز الدميري","NA","NA","400"
"امين الدنا","NA","NA","401"
"عبد القادر الدنا","305215021","NA","402"
"عبد الله وعمر الدندشلي","NA","NA","403"
"الدمشقي الدوماني","NA","NA","404"
"الذهبي","90043051","Q293554","405"
"عبد الحميد الرافعي","280763829","NA","407"
"عبد القادر الرافعي","NA","NA","406"
"محمد سعيد الرافعي","NA","NA","408"
"مصطفى الرافعي","NA","NA","409"
"مصطفى صادق الرافعي","236524859","Q403489","410"
"معروف الرصافي","14924300","Q4164543","411"
"احمد صلاح الدين الرفاعي","NA","NA","1068"
"عبد الله الرفاعي","NA","NA","412"
"علي الريساوي","NA","NA","413"
"عبد افتاح الزبي","NA","NA","414"
"خير الدين الزركلي","15578201","Q17057004","415"
"صلاح الدين الزعيم","NA","NA","416"
"لطف الله الزهار","NA","NA","417"
"جميل صدقي الزهاوي","61517780","Q4115227","418"
"عبد الحميد الزهراوي","305411080","NA","419"
"عبد الله الزهير","NA","NA","2937"
"احمد عارف الزين","306137154","Q12178968","2805"
"راغب السادات","NA","NA","420"
"محمد الساسي المغربي","NA","NA","421"
"تقي الدين السبكي","NA","NA","422"
"محمد امين السفرجلاني","NA","NA","423"
"محمد سعيد السكري","NA","NA","424"
"علي السويدي","NA","NA","425"
"جمال الشاذلي","NA","NA","426"
"محمد الشامي","NA","NA","427"
"جواد الشبيبي","NA","NA","1532"
"محمد باقر الشبيبي","NA","NA","428"
"محمد رضا الشبيبي","22006374","Q4119281","429"
"بشارة الشدياق","NA","NA","431"
"احمد فارس الشدياق","17273766","Q402204","430"
"انيسة الشرتوني","NA","NA","1170"
"رشيد الشرتوني","90057665","NA","435"
"سعيد الشرتوني","96962923","Q12216082","436"
"عفيفة الشرتوني","NA","NA","2063"
"احد الشريف","NA","NA","437"
"احمد الشريف","NA","NA","2853"
"صالح الشريف","58892856","NA","438"
"كمال الشريف","NA","NA","439"
"عبد السلام الشطي","NA","NA","440"
"محمد جميل الشطي","96963151","NA","441"
"مراد الشطي الدمشقي","NA","NA","442"
"نجيب الشعلاني","NA","NA","443"
"يوسف بن فارس بن يوسف الشلفون","NA","NA","4191"
"احمد الشنقيطي","NA","NA","444"
"محمد محمود الشنقيطي","NA","NA","445"
"كامل الشهدى","NA","NA","446"
"ظاهر الشهيري","NA","NA","447"
"خليل الشوؤى","NA","NA","448"
"عمرو الشيباني","NA","NA","449"
"صالح الصائفي","NA","NA","450"
"احمد الصابوني","NA","NA","451"
"صدر الدين الصدر","NA","NA","1932"
"محمد الصرقاوي","NA","NA","453"
"يوسف الصيداوي","NA","NA","454"
"راغب الطباخ","NA","NA","455"
"محمد أبو الخير الطباع","17087051","NA","456"
"رفاعة الطهطاوي","96964876","Q981929","2863"
"احمد عزت العابد","NA","NA","457"
"محمد امام العبد","NA","NA","458"
"ابراهيم العرب","NA","NA","1186"
"عبد الغني العريسي","37216757","NA","459"
"شكري العسلي","160786315","NA","460"
"محي الدين العطار","NA","NA","461"
"جميل العظم","NA","NA","462"
"حقي العظم","73713049","Q1710259","463"
"رفيق العظم","28125663","Q17479639","464"
"فوزي العظم","305215019","NA","465"
"احمد عزت العظمي","19529356","NA","4112"
"مصطفى العكارى","NA","NA","466"
"يحيى العلاوى","NA","NA","467"
"توفيق العلمي","NA","NA","468"
"شكري العلي","NA","NA","469"
"سليم العموى","NA","NA","470"
"حنا العنحوري","NA","NA","471"
"احمد مختار الغازي","NA","NA","472"
"الغزالي","31996761","Q9546","473"
"مصطفى سليم الغلاني","NA","NA","474"
"مصطفى الغلاييني","265101315","Q12243356","475"
"عبد الباسط الفاخوري","305215005","NA","476"
"منير الفرا","NA","NA","477"
"الكسندرا الفيرينو","NA","NA","478"
"عبد الباسط القاخوري","NA","NA","479"
"جمال الدين القاسم","NA","NA","480"
"القاسمي","NA","NA","80"
"جمال القاسمي","NA","NA","481"
"جمال الدين القاسمي","93607460","Q4308814","482"
"صلاح الدين القاسمي","305212906","NA","483"
"محمد القاوقجي","NA","NA","484"
"مصطفى احمد القاياتي","NA","NA","485"
"عبد الجواد القايني","NA","NA","486"
"محمد القرشي","NA","NA","488"
"محمد القزازي","NA","NA","489"
"حسن القزلجرى","NA","NA","490"
"احمد محمد القزوبني","NA","NA","491"
"رضي الدين محمد القزويني","49531052","NA","101"
"عبد الرحمن القصار","NA","NA","492"
"سامي القصيري","NA","NA","493"
"يحيى القلعي","NA","NA","2976"
"نخلة القلفاظ","NA","NA","494"
"عبد الغني القني","NA","NA","495"
"عبد العزيز القولجوى","NA","NA","496"
"عبد الحميد الكاتب","27190968","Q549226","497"
"فيليمون الكاتب","NA","NA","498"
"احمد الكاشف","NA","NA","499"
"عبد المحسن الكاظمي","24886545","NA","500"
"فخر الدين الكجراني","NA","NA","501"
"صلاح الدين الكركوكي","NA","NA","3716"
"يوسف لويس الكرملي","NA","NA","2773"
"سعيد الكرمي","NA","NA","502"
"قاسم الكستي","NA","NA","503"
"بولس الكفوري","NA","NA","504"
"فبرز الكندي","NA","NA","505"
"جابر الكوفي","NA","NA","506"
"محمد فائق الكيلاني","NA","NA","2398"
"محيي الدين فيض الله الكيلاني","NA","NA","2435"
"نورى الكيلاني","NA","NA","507"
"وجيه الكيلاني","NA","NA","2973"
"مصباغ اللبابيدي","NA","NA","508"
"عبد الله المؤذن","NA","NA","509"
"شفيق المؤيد","NA","NA","510"
"صادق المؤيد","118959750","NA","511"
"عبد القادر المؤيد","NA","NA","2946"
"مختار المؤيد","267054449","NA","512"
"عبد القادر المازني","NA","NA","513"
"عليش المالكي","NA","NA","514"
"ابو الحسن الماوردت","NA","NA","515"
"عبد القادر المبارك","NA","NA","516"
"عبد القادر المبارك","NA","NA","517"
"محمد المبارك","NA","NA","518"
"احمد المتشاوى","NA","NA","519"
"1887 المجلة","NA","NA","520"
"1888 المجلة","NA","NA","521"
"قسطاكي المحصي","NA","NA","522"
"احمد المحمصاني","NA","NA","523"
"عمر المحمصاني","NA","NA","524"
"مصطفى المخزومي","NA","NA","525"
"عبد الله المخلص","NA","NA","526"
"صالح المدرج","NA","NA","527"
"جميل نخلة المدور","NA","NA","1530"
"حسن المدور","NA","NA","528"
"طه المدور","305215096","NA","4091"
"محمد المرعشلي","NA","NA","529"
"نسيب المشعلاني","122147905280779092596","NA","530"
"محمود المصري","NA","NA","531"
"أبو العلاء المعري","68941158","Q277073","532"
"امين المعلوف","NA","NA","2889"
"عيسى اسكندر المعلوف","40250618","Q12228901","533"
"يوسف المعلوف","NA","NA","534"
"سليم المعوشي","311789538","NA","3673"
"عبد الحميد المغربي","NA","NA","535"
"عبد القادر المغربي","118432135","NA","536"
"عبد الله المغربي","NA","NA","537"
"انيس المقدسي م ع","9961809","NA","2806"
"عبد الجواد المقياتي","NA","NA","538"
"مصطفى المكاوي","NA","NA","2962"
"مصطفى المكي","NA","NA","539"
"احمد الملطي","NA","NA","540"
"احمد الملكي","NA","NA","541"
"اسعد الملكي","NA","NA","542"
"عبد الله الملكي","NA","NA","543"
"مصطفى المنغلوطي","NA","NA","544"
"مصطفى لطفي المنفلوطي","61716327","Q403744","545"
"عارف المنير","299025643","NA","547"
"محمد المهدي","NA","NA","548"
"عبد الله المو....","NA","NA","549"
"محمد علي الميداني","NA","NA","550"
"علي الميقاتي","NA","NA","551"
"محمد الميقاتي","NA","NA","552"
"ابراهيم النابلسي","NA","NA","553"
"محمد العيتاني النابلسي","NA","NA","554"
"حسن الناطور","311789757","NA","555"
"يوسف النبهاني","12718257","Q4118171","556"
"يوسف النبهاني","NA","NA","557"
"جرجس النحاس","NA","NA","558"
"عبد الفتاح النديم","119126294","NA","2001"
"عبد الله النديم الإدريسي","72750911","Q56823893","962"
"اسعاف النشاشيبي","51537156","NA","559"
"محمد سعيد النعسان","68787170","NA","560"
"ابن سنان النفاجي","NA","NA","561"
"سليم النقاش","32250316","NA","562"
"مارون النقاش","121337400","Q1902390","563"
"نقولا النقاش","305214715","NA","564"
"داوود الهاشمي","NA","NA","565"
"محمد الهاشمي","NA","NA","566"
"عبد الغني الوافي","NA","NA","568"
"الوتلي","NA","NA","2905"
"رشيد الدين الوطواط","NA","NA","2923"
"ابراهيم اليازجي","64154472","Q1399375","2808"
"توفيق اليازجي","NA","NA","3557"
"حبيب اليازجي","NA","NA","4276"
"خليل اليازجي","NA","NA","1647"
"عبد الله اليازجي","NA","NA","2019"
"ناصيف اليازجي","NA","NA","4033"
"وردة اليازجي","233275351","Q12250889","2839"
"يوسف الياس","NA","NA","570"
"عبد المجيلد اليافي","NA","NA","571"
"سليم اليعقوبي","NA","NA","572"
"سليم اليمقوني","NA","NA","573"
"سيف الدين اليمني","NA","NA","574"
"عبد السلام امام","NA","NA","575"
"عبد الله امين","NA","NA","243"
"قسم امين","NA","NA","244"
"جاك اميو","NA","NA","3299"
"محمد انسي","NA","NA","576"
"روزه انطون","NA","NA","577"
"فرح انطون","NA","NA","2948"
"فرح انطون","2749071","Q3066764","2801"
"اهرليخ","NA","NA","3284"
"جرجي ايلي","NA","NA","578"
"جرجس رستم باز","NA","NA","1492"
"جرجي نقولا باز","311789687","NA","579"
"سليم باز","24492520","NA","580"
"فريدريك باسي","24606197","Q180409","581"
"فضل","NA","NA","582"
"محمد باقر","NA","NA","583"
"روجر باكون","NA","NA","2924"
"روبرت بال","NA","NA","584"
"جستور بالسوم","NA","NA","585"
"جستور بالسوم","52431747","Q3481182","586"
"عبد القادر بدران","79420301","NA","587"
"خليل بدوي الدمشقي","NA","NA","4195"
"هيلدي بران","NA","NA","588"
"براون","NA","NA","2907"
"ادوارد براون","NA","NA","589"
"برتولون","NA","NA","3474"
"ارثر بريزيان","NA","NA","590"
"سليم بسترس","NA","NA","591"
"كمال بكداش","NA","NA","592"
"ابراهيم بن سهل","NA","NA","593"
"ابو بكر بن شباب","NA","NA","594"
"محمد بن عزوز","NA","NA","595"
"ابو القاسم بن عصفور","NA","NA","596"
"علي بهجت","NA","NA","597"
"محمد بهجت","NA","NA","598"
"محمد بهجت","NA","NA","599"
"بول لروا بوايو","NA","NA","600"
"بورتر","NA","NA","3296"
"هارفي بورتر","NA","NA","601"
"بورتو","NA","NA","3285"
"بورجينو","NA","NA","602"
"جون بورغوس","NA","NA","603"
"بولي","NA","NA","3297"
"بيلوس","NA","NA","604"
"جميل بيهم","NA","NA","605"
"حسن بيهم","NA","NA","606"
"حسين بيهم","NA","NA","607"
"ابراهيم تابت","NA","NA","608"
"تريمولير","NA","NA","3286"
"بشارة تقلا","NA","NA","4093"
"سليم تقلا","NA","NA","609"
"سليم تقلا","305214729","Q12216623","4094"
"امين تقي الدين","NA","NA","1142"
"سعيد تلحوق","NA","NA","610"
"ادرين تورنيب","NA","NA","34"
"احمد توفيق","NA","NA","611"
"لاون تولستوي","96987389","Q7243","612"
"تولوز","NA","NA","2919"
"جرجس توما","NA","NA","2846"
"ادمون تيري","NA","NA","3998"
"احمد تيمور","19737865","Q8510488","613"
"محمد جابر","NA","NA","614"
"وليم جارستن","74636299","Q1267635","615"
"توفيق جانا","NA","NA","616"
"محمد جبال","NA","NA","617"
"فرنسيس جبران","NA","NA","2135"
"جرجي جبور","NA","NA","618"
"ادوار جدى","NA","NA","619"
"ابراهيم جركس","NA","NA","620"
"لاكولوني جريدة","NA","NA","621"
"اسكندر جريديني","NA","NA","622"
"هنري جسب","NA","NA","623"
"لويس جلابرت اليسوعي","NA","NA","2791"
"محمد جمال","NA","NA","624"
"محمد لطفي جمعة","62350636","Q3089064","625"
"محمد جمعه","NA","NA","4277"
"انطون جميل","NA","NA","2835"
"جوريس","NA","NA","2902"
"طنطاوى جوهرة","NA","NA","626"
"جويدي","NA","NA","627"
"محمد علي حامد","NA","NA","628"
"نجيب حبيقة","NA","NA","629"
"محمد كامل حجاج","313571989","NA","630"
"امين حداد","NA","NA","631"
"جرجي حداد","305214884","NA","632"
"رزق حداد","NA","NA","633"
"فتح الله حداد","NA","NA","634"
"نقولا حداد","67568293","NA","635"
"قاسم حرز الله","NA","NA","132"
"ابراهيم حرفوش","305215055","NA","2809"
"يوسف حرفوش","NA","NA","636"
"رفيق حسني","NA","NA","637"
"طه حسين","225088570","Q328765","638"
"عبد الله حسين","NA","NA","639"
"محمد علي حشيشو","305212826","NA","640"
"ايمن حشيشي","NA","NA","641"
"محمد امين حشيمي","NA","NA","644"
"لطفي حفار","NA","NA","645"
"ميحي الدين حكيم","NA","NA","646"
"ابراهيم حلمي البغدادي","NA","NA","647"
"حسن حمادة","NA","NA","648"
"عيسى حمدت","NA","NA","649"
"صالح حمدى","NA","NA","650"
"صالح حمدي","NA","NA","651"
"محمود حمزة","NA","NA","652"
"قسطاكي حمصي","NA","NA","2849"
"محمد خالد","NA","NA","653"
"احمد ابراهيم خربوطلي","NA","NA","654"
"سعيد الدين خطيب","NA","NA","655"
"انيس خلاط","NA","NA","656"
"ملحم خلف","311789537","Q83314849","4010"
"عبد المعين خلوصي","NA","NA","657"
"عباس خليل","NA","NA","1958"
"لويس خليل","NA","NA","2810"
"ابوبكر خوقير","NA","NA","659"
"يوسف خياط","NA","NA","660"
"امين ظاهر خير الله","305215014","NA","661"
"جبر خيوط","NA","NA","662"
"ي د","NA","NA","663"
"كاميل دابر","NA","NA","664"
"هرتويغ دارنبورغ","NA","NA","2971"
"احمد داغر","NA","NA","665"
"اسعد داغر","37246447","NA","666"
"اديب دامي","NA","NA","667"
"جي دبليوليتز","NA","NA","668"
"دربي","NA","NA","2918"
"دلفين","NA","NA","3475"
"حليم ابراهيم دموس","6405035","Q12208643","1610"
"دوزي","NA","NA","2921"
"رني دوسو","NA","NA","669"
"دوفور","NA","NA","2922"
"غاستون دي برتوي","NA","NA","670"
"محمد دياب","NA","NA","2961"
"ادوارد ديك","27450030","NA","1221"
"كرنيليوس ديك","26912968","Q5171463","2209"
"وليم ديك","NA","NA","2705"
"ديكارت","41838958","Q9191","672"
"ديكنس","88666393","Q5686","673"
"نقولا ديمتي","NA","NA","674"
"اديمون ديمولانس","NA","NA","2885"
"محمود ذكي","NA","NA","675"
"محمد ذهني","NA","NA","676"
"احمد راسم","NA","NA","677"
"انطون رباط اليسوعي","89370173","NA","2811"
"نقولا ربيز","NA","NA","678"
"اسعد رحال","NA","NA","3295"
"عبد اللطيف رحيم","NA","NA","679"
"عبد الوهاب رحيم","NA","NA","680"
"محمد رحيم","NA","NA","681"
"حسن الرزق","NA","NA","682"
"نقولا رزق الله","19561669","NA","683"
"يوحنا رسكن","NA","NA","684"
"رسل","NA","NA","3289"
"احمد رشيد","NA","NA","685"
"علي رشيد","NA","NA","686"
"احمد رضا","97055208","Q2827652","687"
"حسين وصفي رضا","356146152116005212782","NA","688"
"محمد رشيد رضا","51716068","Q471046","689"
"علي رضا","NA","NA","690"
"خليل رفعت","NA","NA","691"
"محمود رمزي","NA","NA","692"
"بشير رمضان","NA","NA","2908"
"بشير رمضان","NA","NA","693"
"سبستيان رنزفال اليسوعي","NA","NA","2812"
"لويس رنزفال","305215046","NA","2813"
"نوير رنزفال اليسوعي","NA","NA","2814"
"وليم روبرتسون","NA","NA","694"
"روجرس","NA","NA","2925"
"روزفلت","NA","NA","3462"
"روزفلت","44346731","Q33866","695"
"جان جاك روسو","100184045","Q6527","696"
"ليتوليفي روشو","NA","NA","697"
"امين ريحاني","17374300","Q471451","698"
"ريدهوس","NA","NA","2926"
"شارل ريشه","NA","NA","2929"
"اميل ريغو اليسوعي","305214880","NA","2815"
"علي ريماوي","NA","NA","699"
"رينان","NA","NA","2927"
"فيلكس رينول","NA","NA","700"
"حسن زايد","NA","NA","702"
"خليل زبية","NA","NA","703"
"يوسف جرجس زخم","NA","NA","704"
"هاني زريق","NA","NA","705"
"نلي زعرب","NA","NA","2847"
"احمد فتحي زغلول","NA","NA","1072"
"نصر الدين زغلول","NA","NA","706"
"احمد زكي","49218655","Q3361879","707"
"احمد زكي عاكف","267364696","Q12178891","2816"
"حسين زكي","NA","NA","708"
"علي زكي","NA","NA","709"
"فرج الله زكي","39242139","NA","710"
"ادمون زلزل","NA","NA","1210"
"نجيب زلزل","NA","NA","2593"
"وليم زلزل","NA","NA","2701"
"زلزل","57953733","NA","2817"
"محمد سعيد زهور","NA","NA","711"
"اديب زيات","NA","NA","712"
"ماري زيادة","89808276","Q2919042","2819"
"جرجي زيدان","76496271","Q1262212","713"
"محمد زين الدين","NA","NA","714"
".... زينة","NA","NA","715"
"نقولا سابا","NA","NA","716"
"سالم سالم","NA","NA","717"
"مصباح سبقلو","NA","NA","718"
"هربرت سبنسر","27074806","Q144535","2865"
"جرجي ديمتري سرسق","90070090","NA","719"
"جرجي يوسف اليان سركيس","NA","NA","1515"
"خليل سركيس","73737825","NA","720"
"سليم سركيس","57021818","Q10973736","721"
"يعقوب نعمة الله سركيس","NA","NA","4077"
"خالد سعادة","NA","NA","4196"
"خليل سعادة","35793307","Q28355945","722"
"مصطفى سعادة","NA","NA","723"
"خليل سعد","NA","NA","724"
"يوسف سعد","NA","NA","725"
"سعدية سعد الدين","NA","NA","726"
"سليمان سعد الدين","NA","NA","727"
"عبد الرحمن سلام","NA","NA","728"
"سلوى سلامة","NA","NA","729"
"فزع سلمى","NA","NA","2836"
"رفيق رزق سلوم","76108726","NA","1749"
"شاكر سلوم","NA","NA","730"
"سامي سليمان","NA","NA","731"
"عاشور سليمان","NA","NA","732"
"عبد الرحمن سليمان","NA","NA","733"
"ميشال سماحة","NA","NA","734"
"جورج سمنة","NA","NA","2896"
"عبد القادر سمهون","NA","NA","735"
"اليوت سميث","41901770","Q733942","736"
"صموئيل سميلز","NA","NA","737"
"زكي الدين سند","NA","NA","738"
"عبد القادر سنو","NA","NA","739"
"يوسف سنو","NA","NA","740"
"سنيوبوس","68935764","Q607842","741"
"اوجان سو","NA","NA","742"
"كارل سوسهيم","NA","NA","3291"
"جول سيمون","NA","NA","2887"
"جول سيمون","54154379","Q548532","2872"
"اسما سيور","NA","NA","2840"
"السيوطي","90051632","Q468432","743"
