"source","target","person.id","person.name.Arab","person.name.Latn","edge.type"
"oape:750","oape:789","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:750","oape:1659","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:750","oape:2103","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:2549","oape:2553","oape:6128","يحيی اللبابيدي","Yaḥyā al-Labābīdī","editor"
"oape:1631","oape:1632","oape:6392","عبد الحميد حمدي","ʿAbd al-Ḥamīd Ḥamdī","editor"
"oape:1631","oape:2500","oape:6392","عبد الحميد حمدي","ʿAbd al-Ḥamīd Ḥamdī","editor"
"oape:1632","oape:2500","oape:6392","عبد الحميد حمدي","ʿAbd al-Ḥamīd Ḥamdī","editor"
"oape:945","oape:956","oape:6589","حسن علي","Ḥasan ʿAlī","editor"
"oape:1757","oape:1868","oape:4366","ابو الصفا طلعة","Abū al-Ṣifā Ṭalʿat","editor"
"oape:1757","oape:1837","oape:4366","ابو الصفا طلعة","Abū al-Ṣifā Ṭalʿat","editor"
"oape:1661","oape:1645","oape:6433","علي نور راغب","ʿAlī Nūr Rāghib","editor"
"oape:1428","oape:1231","oape:5664","مصطفی كامل","Muṣṭafā Kāmil Bāshā","editor"
"oape:1431","oape:1161","oape:5663","مصطفی كامل","Muṣṭafā Kāmil","editor"
"oape:1576","oape:1482","oape:5577","محمد بن عمران","Muḥammad bin ʿUmrān","editor"
"oape:941","oape:967","oape:5959","سليم حبالين","Salīm Ḥabbālīn","editor"
"oape:1191","oape:1261","oape:6019","شكري جرجس انطون","Shukrī Jirjis Anṭūn","editor"
"oape:1628","oape:1638","oape:5626","محمد صفا","Muḥammad Ṣafā Bey","editor"
"oape:197","oape:732","oape:266","جمال الدين الافغاني","جمال الدين الافغاني","editor"
"oape:197","oape:732","oape:809","محمد عبده","الشيخ محمد عبده","editor"
"oape:197","oape:281","oape:809","محمد عبده","الشيخ محمد عبده","editor"
"oape:732","oape:281","oape:809","محمد عبده","الشيخ محمد عبده","editor"
"oape:1948","oape:2036","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:2285","oape:1732","oape:5457","محمد كامل","Muḥammad Kāmil","editor"
"oape:1941","oape:1782","oape:4723","برصی","Barṣā","editor"
"oape:2212","oape:2304","oape:5291","معروف الارناؤط","Maʿrūf al-Arnāʾuṭ","editor"
"oape:2877","oape:2460","oape:5943","سليم خوري","Salīm Khūrī","editor"
"oape:2877","oape:2443","oape:5943","سليم خوري","Salīm Khūrī","editor"
"oape:2896","oape:2883","oape:4714","بديع خيري","Badīʿ Khayrī","editor"
"oape:2896","oape:2863","oape:4714","بديع خيري","Badīʿ Khayrī","editor"
"oape:2336","oape:1856","oape:6187","يوسف العيسی","Yūsuf al-ʿĪsā","editor"
"oape:2153","oape:2760","oape:6015","شكري بخاش","Shukrī Bakhkhāsh","editor"
"oape:2153","oape:1835","oape:6015","شكري بخاش","Shukrī Bakhkhāsh","editor"
"oape:2760","oape:1835","oape:6015","شكري بخاش","Shukrī Bakhkhāsh","editor"
"oape:1983","oape:1970","oape:459","عبد الغني العريسي","عبد الغني أفندي العريسي","editor"
"oape:1983","oape:2055","oape:459","عبد الغني العريسي","عبد الغني أفندي العريسي","editor"
"oape:1914","oape:2026","oape:5175","جورج حداد","Jūrj Ḥaddād","editor"
"oape:2247","oape:2041","oape:6080","توفيق الناطور","Tawfīq al-Nāṭūr","editor"
"oape:2354","oape:1508","oape:4843","فريد غصن","Farīd Ghuṣn","editor"
"oape:2237","oape:2269","oape:6489","عمر شاكر","ʿUmar Shākir","editor"
"oape:2237","oape:2339","oape:6489","عمر شاكر","ʿUmar Shākir","editor"
"oape:2269","oape:2339","oape:6489","عمر شاكر","ʿUmar Shākir","editor"
"oape:1080","oape:2529","oape:5302","محمود انيس","Maḥmūd Anīs","editor"
"oape:3100","oape:2914","oape:4879","فؤاد زيدان","Fuʾād Zaydān","editor"
"oape:800","oape:2385","oape:299","خليل البدوى","خليل البدوى","editor"
"oape:800","oape:779","oape:299","خليل البدوى","خليل البدوى","editor"
"oape:800","oape:770","oape:299","خليل البدوى","خليل البدوى","editor"
"oape:2385","oape:779","oape:299","خليل البدوى","خليل البدوى","editor"
"oape:2385","oape:770","oape:299","خليل البدوى","خليل البدوى","editor"
"oape:1360","oape:694","oape:4344","?","?","editor"
"oape:1360","oape:1286","oape:4344","?","?","editor"
"oape:1360","oape:629","oape:4344","?","?","editor"
"oape:901","oape:1247","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:901","oape:1327","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:2538","oape:3124","oape:6556","حنا ابي راشد","Ḥannā Abī Rāshid","editor"
"oape:2685","oape:2686","oape:5638","محمد صالح","Muḥammad Ṣāliḥ","editor"
"oape:891","oape:926","oape:6240","اميدي شراباتي","Āmédé Sharābātī","editor"
"oape:1578","oape:1217","oape:4702","احمد حلمي","Aḥmad Ḥilmī","editor"
"oape:2093","oape:2404","oape:6048","سليمان فوزي","Sulaymān Fawzī","editor"
"oape:2526","oape:2771","oape:5763","نجيب يوسف","Najīb Yūsuf","editor"
"oape:779","oape:770","oape:299","خليل البدوى","خليل البدوى","editor"
"oape:1041","oape:918","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:1041","oape:900","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:1041","oape:1433","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:2498","oape:2161","oape:6013","شبلي رزق","Shiblī Rizq","editor"
"oape:1004","oape:1130","oape:5485","محمد قاسم الجندي","Muḥammad Qāsim al-Jundī","editor"
"oape:620","oape:621","oape:5956","سليم الحموي","Salīm al-Ḥamawī","editor"
"oape:667","oape:660","oape:5721","موسى كاستلي","Mūsā Kāstilī/Castelli","editor"
"oape:1487","oape:1460","oape:4903","George Nilkun de Wildberg","George Nilkun de Wildberg","editor"
"oape:757","oclc:243472096","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:757","oape:789","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:757","oape:1659","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:757","oape:2103","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:2119","oape:2794","oape:5040","اسكندر مكاريوس","Iskandar Makāriyūs","editor"
"oape:224","oape:242","oape:872","مصطفى كامل","مصطفى كامل","editor"
"oape:3196","oape:1964","oape:5030","اميل حبشي","Imīl Ḥabashī","editor"
"oape:1590","oape:1614","oape:6624","حسين شفيق","Ḥusayn Shafīq","editor"
"oape:745","oape:823","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:745","oape:777","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:745","oape:782","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:745","oape:806","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:745","oape:1009","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:745","oape:860","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:767","oape:764","oape:6031","شالوم فلاح","Shālūm Fallāḥ","editor"
"oape:767","oape:756","oape:6031","شالوم فلاح","Shālūm Fallāḥ","editor"
"oape:2358","oape:1373","oape:5972","علي الحريري","Sayyid ʿAlī al-Ḥarīrī","editor"
"oape:2547","oape:3027","oape:5742","نجيب غطاس","Najīb Ghuṭṭās","editor"
"oape:2799","oape:3162","oape:4554","امين ابراهيم الازهري","Amīn Ibrāhīm al-Azharī","editor"
"oape:823","oape:777","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:823","oape:782","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:823","oape:806","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:823","oape:1009","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:823","oape:860","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:766","oape:786","oape:4818","ديمتري مسكوناس","Dīmitrī Maskūnās","editor"
"oape:2865","oape:2844","oape:5965","سيف الدين سمان","Sayf al-Dīn Simān","editor"
"oape:2387","oape:2780","oape:5152","جوليی طعمة دمشقية","Jūliyā Ṭaʿma Dimashqiyya","editor"
"oape:1247","oape:1327","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:1123","oape:1867","oape:6425","علي لطفي","ʿAlī Luṭfī","editor"
"oape:886","oape:2396","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:3210","oape:3230","oape:4696","احمد عزة","Aḥmad ʿIzzat","editor"
"oape:1138","oape:1159","oape:4931","ابراهيم ادهم","Ibrāhīm Adham","editor"
"oape:1138","oape:1142","oape:4931","ابراهيم ادهم","Ibrāhīm Adham","editor"
"oape:1159","oape:1142","oape:4931","ابراهيم ادهم","Ibrāhīm Adham","editor"
"oape:654","oape:349","oape:720","خليل سركيس","خليل سركيس","editor"
"oape:918","oape:900","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:918","oape:1433","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:1846","oape:2312","oape:4531","الطيب بن عيسی","Al-Ṭayyib bin ʿĪsā","editor"
"oape:1869","oape:1921","oape:6398","عبد الحسين الازري","ʿAbd al-Ḥusayn al-Uzrī","editor"
"oape:1235","oape:1830","oape:6036","سجعان عارج سعادة","Sijʿān ʿĀrij Saʿāda","editor"
"oape:3151","oape:2196","oape:6533","حبيب كحالة","Ḥabīb Kaḥḥāla","editor"
"oape:1741","oape:1644","oape:6460","عقل البشعلاني","ʿAql al-Bishʿalānī","editor"
"oclc:243472096","oape:789","oape:780","يعقوب صروف","يعقوب صروف","editor"
"oclc:243472096","oape:1659","oape:780","يعقوب صروف","يعقوب صروف","editor"
"oclc:243472096","oape:2103","oape:780","يعقوب صروف","يعقوب صروف","editor"
"oclc:243472096","oape:789","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oclc:243472096","oape:1659","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oclc:243472096","oape:2103","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:789","oape:1659","oape:780","يعقوب صروف","يعقوب صروف","editor"
"oape:789","oape:2103","oape:780","يعقوب صروف","يعقوب صروف","editor"
"oape:789","oape:1659","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:789","oape:2103","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:1659","oape:2103","oape:780","يعقوب صروف","يعقوب صروف","editor"
"oape:1659","oape:2103","oape:934","شاهين مكاريوس","شاهين مكاريوس","editor"
"oape:1456","oape:1496","oape:4430","فيلبس جرو","Al-Khūrī Fīlibs Jurrū","editor"
"oape:2460","oape:2443","oape:5058","اسحق صروف","Isḥaq Ṣarrūf","editor"
"oape:2460","oape:2443","oape:5943","سليم خوري","Salīm Khūrī","editor"
"oape:931","oape:960","oape:5450","محمد ابراهيم","Muḥammad Ibrāhīm","editor"
"oape:2507","oape:2104","oape:5134","جرجي عوض","Jurjī ʿAwaḍ","editor"
"oape:2869","oape:2705","oape:5920","سلمان ال ابراهيم الصفواني","Salmān Āl Ibrāhīm al-Ṣafwānī","editor"
"oape:1534","oape:1587","oape:5554","محمد الشريف التجاني","Muḥammad al-Sharīf al-Tijānī","editor"
"oape:2873","oape:2210","oape:6164","يوسف نجم الرشماني","Yūsuf Najm al-Rishmānī","editor"
"oape:1110","oape:1086","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1110","oape:1916","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1110","oape:1175","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1110","oape:1176","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1434","oape:862","oape:5511","محمد توفيق","Muḥammad Tawfīq","editor"
"oape:1434","oape:1849","oape:5511","محمد توفيق","Muḥammad Tawfīq","editor"
"oape:1434","oape:1675","oape:5511","محمد توفيق","Muḥammad Tawfīq","editor"
"oape:2806","oape:2763","oape:6629","حسين سعودي","Ḥusayn Suʿūdī","editor"
"oape:2440","oape:2511","oape:4975","ابراهيم صالح شكر","Ibrāhīm Ṣāliḥ Shukr","editor"
"oape:2440","oape:2020","oape:4975","ابراهيم صالح شكر","Ibrāhīm Ṣāliḥ Shukr","editor"
"oape:2511","oape:2020","oape:4975","ابراهيم صالح شكر","Ibrāhīm Ṣāliḥ Shukr","editor"
"oape:777","oape:782","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:777","oape:806","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:777","oape:1009","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:777","oape:860","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:607","oape:733","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:607","oape:948","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:607","oape:640","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:607","oape:611","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:607","oape:625","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:607","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:607","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:733","oape:948","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:733","oape:640","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:733","oape:611","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:733","oape:625","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:733","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:733","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:948","oape:640","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:948","oape:611","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:948","oape:625","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:948","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:948","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:640","oape:611","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:640","oape:625","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:640","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:640","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:611","oape:625","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:611","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:611","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:625","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:625","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:612","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:2010","oape:1979","oape:5962","سمعان منصور الحاماتي","Samʿān Manṣūr al-Ḥāmātī","editor"
"oape:2174","oape:2072","oape:6040","سمعان الحاماتي","Simʿān al-Ḥāmātī","editor"
"oape:1932","oape:1098","oape:5363","محمود طاهر","Maḥmūd Ṭāhir","editor"
"oape:1932","oape:1048","oape:5363","محمود طاهر","Maḥmūd Ṭāhir","editor"
"oape:866","oape:837","oape:4469","القس واتسون","Al-Qiss Watson","editor"
"oape:3064","oape:3199","oape:6115","وزارة الزراعة المصرية","Wizārat al-Zirāʿa al-Miṣriyya","editor"
"oape:862","oape:1849","oape:5511","محمد توفيق","Muḥammad Tawfīq","editor"
"oape:862","oape:1675","oape:5511","محمد توفيق","Muḥammad Tawfīq","editor"
"oape:1165","oape:954","oape:6088","تادرس شنودة المنقبادي","Tādrus Shanūda al-Manqabādī","editor"
"oape:2361","oape:2372","oape:4837","فرج سليمان فؤاد","Faraj Sulaymān Fuʾād","editor"
"oape:2361","oape:2373","oape:4837","فرج سليمان فؤاد","Faraj Sulaymān Fuʾād","editor"
"oape:2372","oape:2373","oape:4837","فرج سليمان فؤاد","Faraj Sulaymān Fuʾād","editor"
"oape:1086","oape:1916","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1086","oape:1175","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1086","oape:1176","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1916","oape:1175","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1916","oape:1176","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:1361","oape:1108","oape:5417","محمد امين","Muḥammad Amīn","editor"
"oape:1361","oape:1475","oape:6339","عبد الرحمان الهندي","ʿAbd al-Raḥmān al-Hindī","editor"
"oape:1361","oape:1446","oape:6339","عبد الرحمان الهندي","ʿAbd al-Raḥmān al-Hindī","editor"
"oape:1744","oape:2380","oape:980","محمد فريد وجدي","Muḥammad Farīd Wajdī","editor"
"oape:1175","oape:1176","oape:935","نعوم مكرزل","نعوم أفندي مكرزل","editor"
"oape:2796","oape:3180","oape:4938","ابراهيم فرج كشك","Ibrāhīm Faraj Kishk","editor"
"oape:2701","oape:2068","oape:5183","كمال عباس","Kamāl ʿAbbās","editor"
"oape:1798","oape:2164","oape:6341","عبد الرحمن المصري","ʿAbd al-Raḥmān al-Miṣrī","editor"
"oape:1798","oape:2179","oape:6341","عبد الرحمن المصري","ʿAbd al-Raḥmān al-Miṣrī","editor"
"oape:2409","oape:2410","oape:5440","محمد فرحات","Muḥammad Farḥāt","editor"
"oape:2418","oape:2243","oape:4407","يوسف شمونتي","Al-Duktūr Yūsuf Shamūntī","editor"
"oape:2259","oape:2470","oape:6514","عيسی بندك","ʿĪsā Bunduk","editor"
"oape:2140","oape:1800","oape:5794","نعوم فائق","Naʿūm Fāʾiq","editor"
"oape:957","oape:911","oape:241","امين ارسلان","امين ارسلان","editor"
"oape:1922","oape:1761","oape:5686","مانوؤال","Mānūʾil","editor"
"oape:1922","oape:1897","oape:5686","مانوؤال","Mānūʾil","editor"
"oape:1849","oape:1675","oape:5511","محمد توفيق","Muḥammad Tawfīq","editor"
"oape:1629","oape:1733","oape:5456","محمد خير الدين","Muḥammad Khayr al-Dīn","editor"
"oape:1438","oape:1486","oape:6678","صالح ابن محمود","Ṣāliḥ b. Maḥmūd","editor"
"oape:1438","oape:1464","oape:6678","صالح ابن محمود","Ṣāliḥ b. Maḥmūd","editor"
"oape:1486","oape:1464","oape:6678","صالح ابن محمود","Ṣāliḥ b. Maḥmūd","editor"
"oape:782","oape:806","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:782","oape:1009","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:782","oape:860","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:1098","oape:1048","oape:5363","محمود طاهر","Maḥmūd Ṭāhir","editor"
"oape:1098","oape:1137","oape:5437","محمد فرج","Muḥammad Faraj","editor"
"oape:2229","oape:2327","oape:6626","حسين شريف","Ḥusayn Sharīf","editor"
"oape:2626","oape:3024","oape:4924","هاشم خانكان","Hāshim Khānkān","editor"
"oape:2164","oape:2179","oape:6341","عبد الرحمن المصري","ʿAbd al-Raḥmān al-Miṣrī","editor"
"oape:806","oape:1009","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:806","oape:860","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:2382","oape:2698","oape:6242","ايليا زكی","Īliyā Zakkā","editor"
"oape:1868","oape:1837","oape:4366","ابو الصفا طلعة","Abū al-Ṣifā Ṭalʿat","editor"
"oape:1905","oape:1887","oape:5252","لطفي فكرة","Luṭfī Fikrat","editor"
"oape:2038","oape:2621","oape:4582","انيس عبد الخوري","Anīs ʿAbd al-Khūrī","editor"
"oape:900","oape:1433","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:658","oape:797","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:2213","oape:2406","oape:4426","انطون عقل","Al-Khūrī Anṭūn ʿAql","editor"
"oape:815","oape:1555","oape:5217","خالد قارسلي","Khālid Effendi Qārslī","editor"
"oape:1334","oape:2788","oape:5600","محمد علي حسن","Muḥammad ʿAlī Ḥasan","editor"
"oape:2234","oape:2133","oape:5169","جورج شدياق","Jūrj Shidyāq","editor"
"oape:1344","oape:1332","oape:6333","عبد الرحمن هندي","ʿAbd al-Raḥmān Hindī","editor"
"oape:1986","oape:2985","oape:5625","محمد صفا","Muḥammad Ṣafā","editor"
"oape:1986","oape:1524","oape:5625","محمد صفا","Muḥammad Ṣafā","editor"
"oape:880","oape:735","oape:5780","نخلة قلفاط","Nakhla Qalfāṭ","editor"
"oape:2959","oape:2820","oape:5699","ميخائيل تبسي","Mīkhāʾīl Tabsī","editor"
"oape:694","oape:1286","oape:4344","?","?","editor"
"oape:694","oape:629","oape:4344","?","?","editor"
"oape:1805","oape:1976","oape:4937","ابراهيم فهيم","Ibrāhīm Fahīm","editor"
"oape:2637","oape:2127","oape:6684","طلبة المدرسة","Ṭalbat al-Madrasa","editor"
"oape:2985","oape:1524","oape:5625","محمد صفا","Muḥammad Ṣafā","editor"
"oape:2841","oape:2832","oape:4581","انيس جابر","Anīs Jābir","editor"
"oape:2976","oape:2139","oape:6391","عبد الحميد حداد","ʿAbd al-Ḥamīd Ḥaddād","editor"
"oape:1970","oape:2055","oape:459","عبد الغني العريسي","عبد الغني أفندي العريسي","editor"
"oape:1475","oape:1446","oape:6339","عبد الرحمان الهندي","ʿAbd al-Raḥmān al-Hindī","editor"
"oape:764","oape:756","oape:6031","شالوم فلاح","Shālūm Fallāḥ","editor"
"oape:1009","oape:860","oape:5984","سيماح بن نطان ليفي","Sīmāḥ bin Niṭān Līfī","editor"
"oape:1770","oape:1876","oape:4889","فاتح عمري","Fātiḥ ʿUmarī","editor"
"oape:722","oape:716","oape:6261","عبد الله مراش","ʿAbd Allāh Marrāsh","editor"
"oape:736","oape:742","oape:5759","نجيب نادر","Najīb Nādir","editor"
"oape:2368","oape:2369","oape:242","شكيب ارسلان","الأمير شكيب ارسلان","editor"
"oape:1286","oape:629","oape:4344","?","?","editor"
"oape:1463","oape:1465","oape:5881","رحمين فرجون","Raḥmīn Farjūn","editor"
"oape:1761","oape:1897","oape:5686","مانوؤال","Mānūʾil","editor"
"oape:642","oape:706","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:642","oape:672","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:706","oape:672","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:2883","oape:2863","oape:4714","بديع خيري","Badīʿ Khayrī","editor"
"oape:2751","oape:2973","oape:5582","محمد عبد اللطيف","Muḥammad ʿAbd al-Laṭīf","editor"
"oape:2554","oape:2148","oape:5689","ماري يني","Mārī Yannī","editor"
